model,label,condition,response,correct
gpt-5.4,flower,mooney_inv,flower,True
gpt-5.4,flower,degraded_25,flower,True
gpt-5.4,flower,degraded_50,flower,True
gpt-5.4,flower,degraded_75,flower,True
gpt-5.4,flower,degraded_90,flower,True
gpt-5.4,flute,mooney,clarinet,False
gpt-5.4,flute,mooney_inv,flute,True
gpt-5.4,flute,degraded_25,flute,True
gpt-5.4,flute,degraded_50,flute,True
gpt-5.4,flute,degraded_75,pencil,False
gpt-5.4,flute,degraded_90,baseball bat,False
gpt-5.4,fly,mooney,fly,True
gpt-5.4,fly,mooney_inv,fly,True
gpt-5.4,fly,degraded_25,fly,True
gpt-5.4,fly,degraded_50,fly,True
gpt-5.4,fly,degraded_75,fly,True
gpt-5.4,fly,degraded_90,fly,True
gpt-5.4,foot,mooney,foot,True
gpt-5.4,foot,mooney_inv,foot,True
gpt-5.4,foot,degraded_25,foot,True
gpt-5.4,foot,degraded_50,foot,True
gpt-5.4,foot,degraded_75,foot,True
gpt-5.4,foot,degraded_90,foot,True
gpt-5.4,football,mooney,football,True
gpt-5.4,football,mooney_inv,football,True
gpt-5.4,football,degraded_25,football,True
gpt-5.4,football,degraded_50,football,True
gpt-5.4,football,degraded_75,football,True
gpt-5.4,football,degraded_90,football,True
gpt-5.4,football_helmet,mooney,football helmet,True
gpt-5.4,football_helmet,mooney_inv,football helmet,True
gpt-5.4,football_helmet,degraded_25,football helmet,True
gpt-5.4,football_helmet,degraded_50,football helmet,True
gpt-5.4,football_helmet,degraded_75,football helmet,True
gpt-5.4,football_helmet,degraded_90,football helmet,True
gpt-5.4,fork,mooney,slingshot,False
gpt-5.4,fork,mooney_inv,toothbrush,False
gpt-5.4,fork,degraded_25,fork,True
gpt-5.4,fork,degraded_50,fork,True
gpt-5.4,fork,degraded_75,fork,True
gpt-5.4,fork,degraded_90,fork,True
gpt-5.4,fox,mooney,fox,True
gpt-5.4,fox,mooney_inv,fox,True
gpt-5.4,fox,degraded_25,fox,True
gpt-5.4,fox,degraded_50,fox,True
gpt-5.4,fox,degraded_75,fox,True
gpt-5.4,fox,degraded_90,fox,True
gpt-5.4,frog,mooney,frog,True
gpt-5.4,frog,mooney_inv,frog,True
gpt-5.4,frog,degraded_25,frog,True
gpt-5.4,frog,degraded_50,frog,True
gpt-5.4,frog,degraded_75,frog,True
gpt-5.4,frog,degraded_90,frog,True
gpt-5.4,frying_pan,mooney,frying pan,True
gpt-5.4,frying_pan,mooney_inv,frying pan,True
gpt-5.4,frying_pan,degraded_25,frying pan,True
gpt-5.4,frying_pan,degraded_50,frying pan,True
gpt-5.4,frying_pan,degraded_75,frying pan,True
gpt-5.4,frying_pan,degraded_90,frying pan,True
gpt-5.4,garbage_can,mooney,trash can,True
gpt-5.4,garbage_can,mooney_inv,trash can,True
gpt-5.4,garbage_can,degraded_25,trash can,True
gpt-5.4,garbage_can,degraded_50,trash can,True
gpt-5.4,garbage_can,degraded_75,trash can,True
gpt-5.4,garbage_can,degraded_90,trash can,True
gpt-5.4,giraffe,mooney,giraffe,True
gpt-5.4,giraffe,mooney_inv,giraffe,True
gpt-5.4,giraffe,degraded_25,giraffe,True
gpt-5.4,giraffe,degraded_50,giraffe,True
gpt-5.4,giraffe,degraded_75,giraffe,True
gpt-5.4,giraffe,degraded_90,giraffe,True
gpt-5.4,glass,mooney,drinking glass,True
gpt-5.4,glass,mooney_inv,glass,True
gpt-5.4,glass,degraded_25,drinking glass,True
gpt-5.4,glass,degraded_50,glass,True
gpt-5.4,glass,degraded_75,drinking glass,True
gpt-5.4,glass,degraded_90,glass,True
gpt-5.4,glasses,mooney,glasses,True
gpt-5.4,glasses,mooney_inv,eyeglasses,True
gpt-5.4,glasses,degraded_25,eyeglasses,True
gpt-5.4,glasses,degraded_50,glasses,True
gpt-5.4,glasses,degraded_75,sunglasses,True
gpt-5.4,glasses,degraded_90,sunglasses,True
gpt-5.4,glove,mooney,hand,False
gpt-5.4,glove,mooney_inv,hand,False
gpt-5.4,glove,degraded_25,glove,True
gpt-5.4,glove,degraded_50,glove,True
gpt-5.4,glove,degraded_75,glove,True
gpt-5.4,glove,degraded_90,glove,True
gpt-5.4,goat,mooney,dog,False
gpt-5.4,goat,mooney_inv,goat,True
gpt-5.4,goat,degraded_25,goat,True
gpt-5.4,goat,degraded_50,goat,True
gpt-5.4,goat,degraded_75,goat,True
gpt-5.4,goat,degraded_90,goat,True
gpt-5.4,gorilla,mooney,dog,False
gpt-5.4,gorilla,mooney_inv,penguin,False
gpt-5.4,gorilla,degraded_25,gorilla,True
gpt-5.4,gorilla,degraded_50,gorilla,True
gpt-5.4,gorilla,degraded_75,gorilla,True
gpt-5.4,gorilla,degraded_90,dog,False
gpt-5.4,grapes,mooney,grapes,True
gpt-5.4,grapes,mooney_inv,giraffe,False
gpt-5.4,grapes,degraded_25,grapes,True
gpt-5.4,grapes,degraded_50,grapes,True
gpt-5.4,grapes,degraded_75,grapes,True
gpt-5.4,grapes,degraded_90,grapes,True
gpt-5.4,grasshopper,mooney,grasshopper,True
gpt-5.4,grasshopper,mooney_inv,grasshopper,True
gpt-5.4,grasshopper,degraded_25,grasshopper,True
gpt-5.4,grasshopper,degraded_50,grasshopper,True
gpt-5.4,grasshopper,degraded_75,grasshopper,True
gpt-5.4,grasshopper,degraded_90,grasshopper,True
gpt-5.4,guitar,mooney,guitar,True
gpt-5.4,guitar,mooney_inv,guitar,True
gpt-5.4,guitar,degraded_25,acoustic guitar,True
gpt-5.4,guitar,degraded_50,guitar,True
gpt-5.4,guitar,degraded_75,guitar,True
gpt-5.4,guitar,degraded_90,guitar,True
gpt-5.4,gun,mooney,revolver,True
gpt-5.4,gun,mooney_inv,revolver,True
gpt-5.4,gun,degraded_25,revolver,True
gpt-5.4,gun,degraded_50,revolver,True
gpt-5.4,gun,degraded_75,revolver,True
gpt-5.4,gun,degraded_90,revolver,True
gpt-5.4,hair,mooney,seashell,False
gpt-5.4,hair,mooney_inv,seashell,False
gpt-5.4,hair,degraded_25,hair,True
gpt-5.4,hair,degraded_50,seashell,False
gpt-5.4,hair,degraded_75,seashell,False
gpt-5.4,hair,degraded_90,seashell,False
gpt-5.4,hammer,mooney,hammer,True
gpt-5.4,hammer,mooney_inv,hammer,True
gpt-5.4,hammer,degraded_25,hammer,True
gpt-5.4,hammer,degraded_50,hammer,True
gpt-5.4,hammer,degraded_75,hammer,True
gpt-5.4,hammer,degraded_90,hammer,True
gpt-5.4,hand,mooney,hand,True
gpt-5.4,hand,mooney_inv,hand,True
gpt-5.4,hand,degraded_25,hand,True
gpt-5.4,hand,degraded_50,hand,True
gpt-5.4,hand,degraded_75,hand,True
gpt-5.4,hand,degraded_90,hand,True
gpt-5.4,hanger,mooney,hanger,True
gpt-5.4,hanger,mooney_inv,hanger,True
gpt-5.4,hanger,degraded_25,hanger,True
gpt-5.4,hanger,degraded_50,clothes hanger,True
gpt-5.4,hanger,degraded_75,clothes hanger,True
gpt-5.4,hanger,degraded_90,hanger,True
gpt-5.4,harp,mooney,harp,True
gpt-5.4,harp,mooney_inv,safety pin,False
gpt-5.4,harp,degraded_25,harp,True
gpt-5.4,harp,degraded_50,harp,True
gpt-5.4,harp,degraded_75,harp,True
gpt-5.4,harp,degraded_90,harp,True
gpt-5.4,hat,mooney,hat,True
gpt-5.4,hat,mooney_inv,hat,True
gpt-5.4,hat,degraded_25,hat,True
gpt-5.4,hat,degraded_50,hat,True
gpt-5.4,hat,degraded_75,hat,True
gpt-5.4,hat,degraded_90,hat,True
gpt-5.4,heart,mooney,heart,True
gpt-5.4,heart,mooney_inv,heart,True
gpt-5.4,heart,degraded_25,heart,True
gpt-5.4,heart,degraded_50,heart,True
gpt-5.4,heart,degraded_75,heart,True
gpt-5.4,heart,degraded_90,heart,True
gpt-5.4,helicopter,mooney,helicopter,True
gpt-5.4,helicopter,mooney_inv,helicopter,True
gpt-5.4,helicopter,degraded_25,helicopter,True
gpt-5.4,helicopter,degraded_50,helicopter,True
gpt-5.4,helicopter,degraded_75,helicopter,True
gpt-5.4,helicopter,degraded_90,helicopter,True
gpt-5.4,horse,mooney,horse,True
gpt-5.4,horse,mooney_inv,horse,True
gpt-5.4,horse,degraded_25,horse,True
gpt-5.4,horse,degraded_50,horse,True
gpt-5.4,horse,degraded_75,horse,True
gpt-5.4,horse,degraded_90,horse,True
gpt-5.4,house,mooney,house,True
gpt-5.4,house,mooney_inv,house,True
gpt-5.4,house,degraded_25,house,True
gpt-5.4,house,degraded_50,house,True
gpt-5.4,house,degraded_75,house,True
gpt-5.4,house,degraded_90,house,True
gpt-5.4,iron,mooney,boot,False
gpt-5.4,iron,mooney_inv,shoe,False
gpt-5.4,iron,degraded_25,iron,True
gpt-5.4,iron,degraded_50,iron,True
gpt-5.4,iron,degraded_75,iron,True
gpt-5.4,iron,degraded_90,iron,True
gpt-5.4,ironing_board,mooney,ironing board,True
gpt-5.4,ironing_board,mooney_inv,folding chair,False
gpt-5.4,ironing_board,degraded_25,ironing board,True
gpt-5.4,ironing_board,degraded_50,ironing board,True
gpt-5.4,ironing_board,degraded_75,ironing board,True
gpt-5.4,ironing_board,degraded_90,ironing board,True
gpt-5.4,jacket,mooney,jacket,True
gpt-5.4,jacket,mooney_inv,jacket,True
gpt-5.4,jacket,degraded_25,jacket,True
gpt-5.4,jacket,degraded_50,jacket,True
gpt-5.4,jacket,degraded_75,jacket,True
gpt-5.4,jacket,degraded_90,jacket,True
gpt-5.4,kangaroo,mooney,kangaroo,True
gpt-5.4,kangaroo,mooney_inv,kangaroo,True
gpt-5.4,kangaroo,degraded_25,kangaroo,True
gpt-5.4,kangaroo,degraded_50,kangaroo,True
gpt-5.4,kangaroo,degraded_75,kangaroo,True
gpt-5.4,kangaroo,degraded_90,kangaroo,True
gpt-5.4,kettle,mooney,kettle,True
gpt-5.4,kettle,mooney_inv,teapot,True
gpt-5.4,kettle,degraded_25,teapot,True
gpt-5.4,kettle,degraded_50,teapot,True
gpt-5.4,kettle,degraded_75,teapot,True
gpt-5.4,kettle,degraded_90,teapot,True
gpt-5.4,key,mooney,key,True
gpt-5.4,key,mooney_inv,key,True
gpt-5.4,key,degraded_25,key,True
gpt-5.4,key,degraded_50,key,True
gpt-5.4,key,degraded_75,key,True
gpt-5.4,key,degraded_90,key,True
gpt-5.4,kite,mooney,kite,True
gpt-5.4,kite,mooney_inv,kite,True
gpt-5.4,kite,degraded_25,kite,True
gpt-5.4,kite,degraded_50,kite,True
gpt-5.4,kite,degraded_75,kite,True
gpt-5.4,kite,degraded_90,kite,True
gpt-5.4,knife,mooney,banana,False
gpt-5.4,knife,mooney_inv,safety pin,False
gpt-5.4,knife,degraded_25,knife,True
gpt-5.4,knife,degraded_50,knife,True
gpt-5.4,knife,degraded_75,knife,True
gpt-5.4,knife,degraded_90,knife,True
gpt-5.4,ladder,mooney,film strip,False
gpt-5.4,ladder,mooney_inv,ladder,True
gpt-5.4,ladder,degraded_25,ladder,True
gpt-5.4,ladder,degraded_50,ladder,True
gpt-5.4,ladder,degraded_75,ladder,True
gpt-5.4,ladder,degraded_90,ladder,True
gpt-5.4,lamp,mooney,table lamp,True
gpt-5.4,lamp,mooney_inv,lamp,True
gpt-5.4,lamp,degraded_25,table lamp,True
gpt-5.4,lamp,degraded_50,table lamp,True
gpt-5.4,lamp,degraded_75,lamp,True
gpt-5.4,lamp,degraded_90,table lamp,True
gpt-5.4,leaf,mooney,leaf,True
gpt-5.4,leaf,mooney_inv,leaf,True
gpt-5.4,leaf,degraded_25,leaf,True
gpt-5.4,leaf,degraded_50,maple leaf,True
gpt-5.4,leaf,degraded_75,maple leaf,True
gpt-5.4,leaf,degraded_90,maple leaf,True
gpt-5.4,leg,mooney,leg,True
gpt-5.4,leg,mooney_inv,leg,True
gpt-5.4,leg,degraded_25,leg,True
gpt-5.4,leg,degraded_50,leg,True
gpt-5.4,leg,degraded_75,leg,True
gpt-5.4,leg,degraded_90,leg,True
gpt-5.4,lemon,mooney,lemon,True
gpt-5.4,lemon,mooney_inv,lemon,True
gpt-5.4,lemon,degraded_25,lemon,True
gpt-5.4,lemon,degraded_50,lemon,True
gpt-5.4,lemon,degraded_75,lemon,True
gpt-5.4,lemon,degraded_90,lemon,True
gpt-5.4,leopard,mooney,cheetah,False
gpt-5.4,leopard,mooney_inv,leopard,True
gpt-5.4,leopard,degraded_25,leopard,True
gpt-5.4,leopard,degraded_50,leopard,True
gpt-5.4,leopard,degraded_75,leopard,True
gpt-5.4,leopard,degraded_90,leopard,True
gpt-5.4,lettuce,mooney,cabbage,False
gpt-5.4,lettuce,mooney_inv,wreath,False
gpt-5.4,lettuce,degraded_25,lettuce,True
gpt-5.4,lettuce,degraded_50,cabbage,False
gpt-5.4,lettuce,degraded_75,lettuce,True
gpt-5.4,lettuce,degraded_90,wreath,False
gpt-5.4,light_bulb,mooney,light bulb,True
gpt-5.4,light_bulb,mooney_inv,light bulb,True
gpt-5.4,light_bulb,degraded_25,light bulb,True
gpt-5.4,light_bulb,degraded_50,light bulb,True
gpt-5.4,light_bulb,degraded_75,light bulb,True
gpt-5.4,light_bulb,degraded_90,light bulb,True
gpt-5.4,light_switch,mooney,light switch,True
gpt-5.4,light_switch,mooney_inv,light switch,True
gpt-5.4,light_switch,degraded_25,light switch,True
gpt-5.4,light_switch,degraded_50,light switch,True
gpt-5.4,light_switch,degraded_75,light switch,True
gpt-5.4,light_switch,degraded_90,light switch,True
gpt-5.4,lion,mooney,lion,True
gpt-5.4,lion,mooney_inv,lion,True
gpt-5.4,lion,degraded_25,lion,True
gpt-5.4,lion,degraded_50,lion,True
gpt-5.4,lion,degraded_75,lion,True
gpt-5.4,lion,degraded_90,lion,True
gpt-5.4,lips,mooney,snake,False
gpt-5.4,lips,mooney_inv,canoe,False
gpt-5.4,lips,degraded_25,lips,True
gpt-5.4,lips,degraded_50,lips,True
gpt-5.4,lips,degraded_75,lips,True
gpt-5.4,lips,degraded_90,lips,True
gpt-5.4,lobster,mooney,lobster,True
gpt-5.4,lobster,mooney_inv,lobster,True
gpt-5.4,lobster,degraded_25,lobster,True
gpt-5.4,lobster,degraded_50,lobster,True
gpt-5.4,lobster,degraded_75,lobster,True
gpt-5.4,lobster,degraded_90,lobster,True
gpt-5.4,lock,mooney,padlock,True
gpt-5.4,lock,mooney_inv,padlock,True
gpt-5.4,lock,degraded_25,padlock,True
gpt-5.4,lock,degraded_50,padlock,True
gpt-5.4,lock,degraded_75,padlock,True
gpt-5.4,lock,degraded_90,padlock,True
gpt-5.4,mitten,mooney,mitten,True
gpt-5.4,mitten,mooney_inv,mitten,True
gpt-5.4,mitten,degraded_25,mitten,True
gpt-5.4,mitten,degraded_50,oven mitt,False
gpt-5.4,mitten,degraded_75,oven mitt,False
gpt-5.4,mitten,degraded_90,mitten,True
gpt-5.4,monkey,mooney,monkey,True
gpt-5.4,monkey,mooney_inv,rat,False
gpt-5.4,monkey,degraded_25,monkey,True
gpt-5.4,monkey,degraded_50,monkey,True
gpt-5.4,monkey,degraded_75,monkey,True
gpt-5.4,monkey,degraded_90,monkey,True
gpt-5.4,moon,mooney,crescent moon,True
gpt-5.4,moon,mooney_inv,crescent moon,True
gpt-5.4,moon,degraded_25,crescent moon,True
gpt-5.4,moon,degraded_50,crescent moon,True
gpt-5.4,moon,degraded_75,crescent moon,True
gpt-5.4,moon,degraded_90,crescent moon,True
gpt-5.4,motorcycle,mooney,motorcycle,True
gpt-5.4,motorcycle,mooney_inv,motorcycle,True
gpt-5.4,motorcycle,degraded_25,motorcycle,True
gpt-5.4,motorcycle,degraded_50,motorcycle,True
gpt-5.4,motorcycle,degraded_75,motorcycle,True
gpt-5.4,motorcycle,degraded_90,motorcycle,True
gpt-5.4,mountain,mooney,mountain bike,True
gpt-5.4,mountain,mooney_inv,tent,False
gpt-5.4,mountain,degraded_25,mountain,True
gpt-5.4,mountain,degraded_50,mountain,True
gpt-5.4,mountain,degraded_75,mountain,True
gpt-5.4,mountain,degraded_90,mountain,True
gpt-5.4,mouse,mooney,mouse,True
gpt-5.4,mouse,mooney_inv,rat,False
gpt-5.4,mouse,degraded_25,rat,False
gpt-5.4,mouse,degraded_50,mouse,True
gpt-5.4,mouse,degraded_75,cat,False
gpt-5.4,mouse,degraded_90,rat,False
gpt-5.4,mushroom,mooney,mushroom,True
gpt-5.4,mushroom,mooney_inv,mushroom,True
gpt-5.4,mushroom,degraded_25,mushroom,True
gpt-5.4,mushroom,degraded_50,mushroom,True
gpt-5.4,mushroom,degraded_75,mushroom,True
gpt-5.4,mushroom,degraded_90,mushroom,True
gpt-5.4,nail,mooney,golf club,False
gpt-5.4,nail,mooney_inv,nail,True
gpt-5.4,nail,degraded_25,nail,True
gpt-5.4,nail,degraded_50,nail,True
gpt-5.4,nail,degraded_75,nail,True
gpt-5.4,nail,degraded_90,screwdriver,False
gpt-5.4,nail_file,mooney,knife,False
gpt-5.4,nail_file,mooney_inv,knife,False
gpt-5.4,nail_file,degraded_25,knife,False
gpt-5.4,nail_file,degraded_50,knife,False
gpt-5.4,nail_file,degraded_75,knife,False
gpt-5.4,nail_file,degraded_90,knife,False
gpt-5.4,necklace,mooney,pear,False
gpt-5.4,necklace,mooney_inv,necklace,True
gpt-5.4,necklace,degraded_25,necklace,True
gpt-5.4,necklace,degraded_50,necklace,True
gpt-5.4,necklace,degraded_75,necklace,True
gpt-5.4,necklace,degraded_90,pear,False
gpt-5.4,needle,mooney,needle,True
gpt-5.4,needle,mooney_inv,needle,True
gpt-5.4,needle,degraded_25,needle,True
gpt-5.4,needle,degraded_50,needle,True
gpt-5.4,needle,degraded_75,cigarette,False
gpt-5.4,needle,degraded_90,paintbrush,False
gpt-5.4,nose,mooney,nose,True
gpt-5.4,nose,mooney_inv,nose,True
gpt-5.4,nose,degraded_25,nose,True
gpt-5.4,nose,degraded_50,nose,True
gpt-5.4,nose,degraded_75,nose,True
gpt-5.4,nose,degraded_90,nose,True
gpt-5.4,nut,mooney,hex nut,True
gpt-5.4,nut,mooney_inv,box,False
gpt-5.4,nut,degraded_25,hex nut,True
gpt-5.4,nut,degraded_50,hex nut,True
gpt-5.4,nut,degraded_75,hex nut,True
gpt-5.4,nut,degraded_90,hex nut,True
gpt-5.4,onion,mooney,onion,True
gpt-5.4,onion,mooney_inv,lemon,False
gpt-5.4,onion,degraded_25,onion,True
gpt-5.4,onion,degraded_50,onion,True
gpt-5.4,onion,degraded_75,onion,True
gpt-5.4,onion,degraded_90,onion,True
gpt-5.4,orange,mooney,orange,True
gpt-5.4,orange,mooney_inv,balloon,False
gpt-5.4,orange,degraded_25,orange,True
gpt-5.4,orange,degraded_50,orange,True
gpt-5.4,orange,degraded_75,orange,True
gpt-5.4,orange,degraded_90,orange,True
gpt-5.4,ostrich,mooney,ostrich,True
gpt-5.4,ostrich,mooney_inv,ostrich,True
gpt-5.4,ostrich,degraded_25,ostrich,True
gpt-5.4,ostrich,degraded_50,ostrich,True
gpt-5.4,ostrich,degraded_75,ostrich,True
gpt-5.4,ostrich,degraded_90,ostrich,True
gpt-5.4,owl,mooney,owl,True
gpt-5.4,owl,mooney_inv,owl,True
gpt-5.4,owl,degraded_25,owl,True
gpt-5.4,owl,degraded_50,owl,True
gpt-5.4,owl,degraded_75,owl,True
gpt-5.4,owl,degraded_90,owl,True
gpt-5.4,paintbrush,mooney,paintbrush,True
gpt-5.4,paintbrush,mooney_inv,tweezers,False
gpt-5.4,paintbrush,degraded_25,paintbrush,True
gpt-5.4,paintbrush,degraded_50,spear,False
gpt-5.4,paintbrush,degraded_75,needle,False
gpt-5.4,paintbrush,degraded_90,needle,False
gpt-5.4,pants,mooney,pants,True
gpt-5.4,pants,mooney_inv,pants,True
gpt-5.4,pants,degraded_25,pants,True
gpt-5.4,pants,degraded_50,pants,True
gpt-5.4,pants,degraded_75,pants,True
gpt-5.4,pants,degraded_90,pants,True
gpt-5.4,peach,mooney,ball,False
gpt-5.4,peach,mooney_inv,balloon,False
gpt-5.4,peach,degraded_25,peach,True
gpt-5.4,peach,degraded_50,orange,False
gpt-5.4,peach,degraded_75,orange,False
gpt-5.4,peach,degraded_90,orange,False
gpt-5.4,peacock,mooney,turkey,False
gpt-5.4,peacock,mooney_inv,turkey,False
gpt-5.4,peacock,degraded_25,peacock,True
gpt-5.4,peacock,degraded_50,peacock,True
gpt-5.4,peacock,degraded_75,peacock,True
gpt-5.4,peacock,degraded_90,peacock,True
gpt-5.4,peanut,mooney,peanut,True
gpt-5.4,peanut,mooney_inv,peanut,True
gpt-5.4,peanut,degraded_25,peanut,True
gpt-5.4,peanut,degraded_50,peanut,True
gpt-5.4,peanut,degraded_75,peanut,True
gpt-5.4,peanut,degraded_90,peanut,True
gpt-5.4,pear,mooney,pear,True
gpt-5.4,pear,mooney_inv,pear,True
gpt-5.4,pear,degraded_25,pear,True
gpt-5.4,pear,degraded_50,pear,True
gpt-5.4,pear,degraded_75,pear,True
gpt-5.4,pear,degraded_90,pear,True
gpt-5.4,pen,mooney,pen,True
gpt-5.4,pen,mooney_inv,needle,False
gpt-5.4,pen,degraded_25,pen,True
gpt-5.4,pen,degraded_50,ballpoint pen,True
gpt-5.4,pen,degraded_75,tweezers,False
gpt-5.4,pen,degraded_90,pen,True
gpt-5.4,pencil,mooney,pencil,True
gpt-5.4,pencil,mooney_inv,knife,False
gpt-5.4,pencil,degraded_25,pencil,True
gpt-5.4,pencil,degraded_50,pencil,True
gpt-5.4,pencil,degraded_75,pencil,True
gpt-5.4,pencil,degraded_90,pencil,True
gpt-5.4,penguin,mooney,penguin,True
gpt-5.4,penguin,mooney_inv,penguin,True
gpt-5.4,penguin,degraded_25,penguin,True
gpt-5.4,penguin,degraded_50,penguin,True
gpt-5.4,penguin,degraded_75,penguin,True
gpt-5.4,penguin,degraded_90,penguin,True
gpt-5.4,pepper,mooney,bell pepper,True
gpt-5.4,pepper,mooney_inv,bell pepper,True
gpt-5.4,pepper,degraded_25,bell pepper,True
gpt-5.4,pepper,degraded_50,bell pepper,True
gpt-5.4,pepper,degraded_75,bell pepper,True
gpt-5.4,pepper,degraded_90,bell pepper,True
gpt-5.4,piano,mooney,grand piano,True
gpt-5.4,piano,mooney_inv,grand piano,True
gpt-5.4,piano,degraded_25,grand piano,True
gpt-5.4,piano,degraded_50,grand piano,True
gpt-5.4,piano,degraded_75,grand piano,True
gpt-5.4,piano,degraded_90,grand piano,True
gpt-5.4,pig,mooney,pig,True
gpt-5.4,pig,mooney_inv,pig,True
gpt-5.4,pig,degraded_25,rhinoceros,False
gpt-5.4,pig,degraded_50,rhinoceros,False
gpt-5.4,pig,degraded_75,rhinoceros,False
gpt-5.4,pig,degraded_90,rhinoceros,False
gpt-5.4,pineapple,mooney,pineapple,True
gpt-5.4,pineapple,mooney_inv,pineapple,True
gpt-5.4,pineapple,degraded_25,pineapple,True
gpt-5.4,pineapple,degraded_50,pineapple,True
gpt-5.4,pineapple,degraded_75,pineapple,True
gpt-5.4,pineapple,degraded_90,pineapple,True
gpt-5.4,pipe,mooney,pipe,True
gpt-5.4,pipe,mooney_inv,smoking pipe,True
gpt-5.4,pipe,degraded_25,smoking pipe,True
gpt-5.4,pipe,degraded_50,smoking pipe,True
gpt-5.4,pipe,degraded_75,pipe,True
gpt-5.4,pipe,degraded_90,pipe,True
gpt-5.4,pitcher,mooney,pitcher,True
gpt-5.4,pitcher,mooney_inv,pitcher,True
gpt-5.4,pitcher,degraded_25,pitcher,True
gpt-5.4,pitcher,degraded_50,pitcher,True
gpt-5.4,pitcher,degraded_75,pitcher,True
gpt-5.4,pitcher,degraded_90,pitcher,True
gpt-5.4,pliers,mooney,pliers,True
gpt-5.4,pliers,mooney_inv,pliers,True
gpt-5.4,pliers,degraded_25,pliers,True
gpt-5.4,pliers,degraded_50,pliers,True
gpt-5.4,pliers,degraded_75,pliers,True
gpt-5.4,pliers,degraded_90,pliers,True
gpt-5.4,plug,mooney,electrical plug,True
gpt-5.4,plug,mooney_inv,electrical plug,True
gpt-5.4,plug,degraded_25,electrical plug,True
gpt-5.4,plug,degraded_50,electrical plug,True
gpt-5.4,plug,degraded_75,electrical plug,True
gpt-5.4,plug,degraded_90,leaf blower,False
gpt-5.4,pocketbook,mooney,teapot,False
gpt-5.4,pocketbook,mooney_inv,pitcher,False
gpt-5.4,pocketbook,degraded_25,handbag,True
gpt-5.4,pocketbook,degraded_50,messenger bag,False
gpt-5.4,pocketbook,degraded_75,messenger bag,False
gpt-5.4,pocketbook,degraded_90,messenger bag,False
gpt-5.4,pot,mooney,saucepan,True
gpt-5.4,pot,mooney_inv,saucepan,True
gpt-5.4,pot,degraded_25,saucepan,True
gpt-5.4,pot,degraded_50,bucket,False
gpt-5.4,pot,degraded_75,saucepan,True
gpt-5.4,pot,degraded_90,saucepan,True
gpt-5.4,potato,mooney,potato,True
gpt-5.4,potato,mooney_inv,potato,True
gpt-5.4,potato,degraded_25,potato,True
gpt-5.4,potato,degraded_50,potato,True
gpt-5.4,potato,degraded_75,potato,True
gpt-5.4,potato,degraded_90,potato,True
gpt-5.4,pumpkin,mooney,pumpkin,True
gpt-5.4,pumpkin,mooney_inv,pumpkin,True
gpt-5.4,pumpkin,degraded_25,pumpkin,True
gpt-5.4,pumpkin,degraded_50,pumpkin,True
gpt-5.4,pumpkin,degraded_75,pumpkin,True
gpt-5.4,pumpkin,degraded_90,pumpkin,True
gpt-5.4,rabbit,mooney,rabbit,True
gpt-5.4,rabbit,mooney_inv,rabbit,True
gpt-5.4,rabbit,degraded_25,rabbit,True
gpt-5.4,rabbit,degraded_50,rabbit,True
gpt-5.4,rabbit,degraded_75,rabbit,True
gpt-5.4,rabbit,degraded_90,rabbit,True
gpt-5.4,raccoon,mooney,cat,False
gpt-5.4,raccoon,mooney_inv,cat,False
gpt-5.4,raccoon,degraded_25,raccoon,True
gpt-5.4,raccoon,degraded_50,cat,False
gpt-5.4,raccoon,degraded_75,cat,False
gpt-5.4,raccoon,degraded_90,bear,False
gpt-5.4,record_player,mooney,record player,True
gpt-5.4,record_player,mooney_inv,record player,True
gpt-5.4,record_player,degraded_25,record player,True
gpt-5.4,record_player,degraded_50,record player,True
gpt-5.4,record_player,degraded_75,record player,True
gpt-5.4,record_player,degraded_90,record player,True
gpt-5.4,refrigerator,mooney,refrigerator,True
gpt-5.4,refrigerator,mooney_inv,refrigerator,True
gpt-5.4,refrigerator,degraded_25,refrigerator,True
gpt-5.4,refrigerator,degraded_50,refrigerator,True
gpt-5.4,refrigerator,degraded_75,refrigerator,True
gpt-5.4,refrigerator,degraded_90,refrigerator,True
gpt-5.4,rhinoceros,mooney,rhinoceros,True
gpt-5.4,rhinoceros,mooney_inv,rhinoceros,True
gpt-5.4,rhinoceros,degraded_25,rhinoceros,True
gpt-5.4,rhinoceros,degraded_50,rhinoceros,True
gpt-5.4,rhinoceros,degraded_75,rhinoceros,True
gpt-5.4,rhinoceros,degraded_90,rhinoceros,True
gpt-5.4,ring,mooney,ring,True
gpt-5.4,ring,mooney_inv,ring,True
gpt-5.4,ring,degraded_25,magnifying glass,False
gpt-5.4,ring,degraded_50,ring,True
gpt-5.4,ring,degraded_75,ring,True
gpt-5.4,ring,degraded_90,ring,True
gpt-5.4,rocking_chair,mooney,rocking chair,True
gpt-5.4,rocking_chair,mooney_inv,rocking chair,True
gpt-5.4,rocking_chair,degraded_25,rocking chair,True
gpt-5.4,rocking_chair,degraded_50,rocking chair,True
gpt-5.4,rocking_chair,degraded_75,rocking chair,True
gpt-5.4,rocking_chair,degraded_90,rocking chair,True
gpt-5.4,roller_skate,mooney,stroller,False
gpt-5.4,roller_skate,mooney_inv,toy car,False
gpt-5.4,roller_skate,degraded_25,wheelbarrow,False
gpt-5.4,roller_skate,degraded_50,wagon,False
